	DBA_A	DBA_B	DBA_C	Control_A	Control_B	Control_C	Control_D	Control_E	Control_F
THRAP3	0.95412225232169	1.02772403106574	0.964617989714479	0.9845772032359	0.973502712875101	0.955293614005716	0.982708342770944	0.952322388087586	0.97824535882829
THRB	1.21024083313156	1.17846218140383	1.22837377649565	1.26385453133217	1.16956678520313	1.16063756865963	1.167264018026	1.17614919463085	1.19940018647912
THSD4	0.929845811444492	0.906637616746625	0.889516382998794	0.894362845076065	0.901349159385167	0.874116222161676	0.965927754437979	0.866663956535713	0.909067494583082
THSD7A	0.996770137625933	0.938311559950234	1.04692160120657	1.02026587361229	0.960987497482976	0.989392847782752	1.04187183906241	0.976362453068549	1.05164957266786
THTPA	1.61205502999205	1.51351109969794	1.58826313585547	1.51329561063793	1.40660404381828	1.45430883561303	1.71173765497988	1.55506731601566	1.45140541176058
THUMPD1	3.16281097658401	2.96776572892483	2.93106779073407	2.56071329256728	2.61423535853521	2.7384327369417	3.1333868304415	3.25743000021493	3.16754489082047
THUMPD2	1.982477593101	1.571940903552	1.64355130628665	1.86166781227967	1.93087733804686	1.94900562963701	1.80058454564603	1.52072165098142	1.71288690985604
THY1	1.17251853143472	1.19632666889135	1.18976595379771	1.17996382093541	1.23369488530019	1.18924465218312	1.14174126231389	1.19352513388599	1.247250265687
THYN1	2.71932581308493	2.59281062703469	2.87842128720192	3.35893719645116	3.13874972406644	3.18525147075564	2.9345965115976	2.65916392746676	2.73573802588486
TIA1	3.13790977813881	2.85427365821585	3.52074299152072	2.39635657341122	2.45476019052431	2.518260601673	2.93970799347963	2.66890206447229	3.40862295744972
TIAL1	3.67606721436293	3.81417736959655	3.40764263195879	3.36913725463615	3.28225826297601	3.46660761624	3.44378222415984	3.16691060642128	3.35663170546475
TIAM1	1.10860423020742	1.09426598493803	1.1395414901112	1.11733727414796	1.0906683728569	1.08308940143657	1.08156285922131	1.04689581924837	1.03373126226158
TIAM2	1.05967959878332	1.04114152978153	1.04371774904214	1.07914121606437	1.03708497308525	1.02455396736964	0.962368741012581	0.93105899874184	1.0382997828094
TICAM1	1.18710823749397	1.02693424305528	1.06678729962005	1.00249639897424	1.07523920126329	1.03056531785843	1.07058627237925	1.01178364065791	1.05115148956947
TIE1	0.829228756004079	0.789777824655101	0.856113517219422	0.846461514756826	0.841801441670495	0.864085556951618	0.841754022587229	0.802754292786426	0.85434972097289
TIGAR	1.0318995285963	1.05766937067166	1.00631249693949	0.914929468163589	0.945177899449259	0.979614808414356	0.931286966688812	0.945942748285342	0.902133555408425
TIGD6	0.943428257267995	0.914781465864452	0.906946626760117	0.907455434663344	0.925540482383207	0.909664490979252	0.944772028173025	0.899475425341185	0.932377806204455
TIMELESS	3.13589428822901	2.88380808528937	2.60205714400447	2.80441483611402	3.02671181875225	2.65932847430552	3.00484548501723	2.57619442344796	2.82293343002116
TIMM10	2.24400313097729	2.37251368856583	2.06662560784326	2.70806789134991	2.05582328900485	2.33862997136773	2.61878380101091	1.97597500809942	2.39274152714571
TIMM10B	1.70863771842849	1.72199304336997	1.58728623465804	1.86773088457719	1.6561570940804	1.71769769705812	1.7441614248961	1.45751936002295	1.62656410902976
TIMM13	3.57671262436647	3.5157686628455	3.50058885997635	3.2201227004105	3.92040182504964	4.19966099229306	3.47713569681575	3.52415733238188	3.27418095239853
TIMM17A	4.87504899342299	5.39396684736145	4.95059730418491	5.5134274555188	4.95129917041804	5.06480064515414	5.29529667664514	4.75845606269103	5.05736613760984
TIMM17B	1.35718341523721	1.40356603689124	1.37815454641811	1.47303092961205	1.35069910980178	1.50047389102071	1.44035446086157	1.32819778708703	1.28352740726106
TIMM22	1.52299542353973	1.60085237582212	1.38041815632015	1.19104175564989	1.49526061324248	1.24982065679928	1.46174197520696	1.93902169382488	1.370363853108
TIMM44	1.50629611976294	1.39934110226324	1.35279592900163	1.33221169215159	1.30712202618113	1.33165385985352	1.36055894995314	1.27051859457886	1.24409668978051
TIMM50	1.13520876211217	1.16681369226489	1.16143681040918	1.10353663053282	1.23245460887621	1.21670938958254	1.22060198637854	1.20902739769275	1.13604730245199
TIMM8A	1.80584322486273	1.80391463363104	1.91657268152172	2.28790295444909	2.16696265086805	2.14498035622741	1.87192665775032	1.61226860867414	1.85031140302613
TIMM8B	3.35498685371032	3.65568956801754	3.33534558772003	4.32385511009769	4.17608271925222	4.21621532678244	3.95628856224241	3.56862289572852	3.29750966952145
TIMM9	2.67102193218984	2.86096777513402	2.92596322870447	3.37257983428311	3.27786233668343	3.11426979530327	2.80698766783406	2.62830032442606	3.21290813980634
TIMP1	1.71518090023265	1.52171397064007	1.66437816218627	1.76414895728289	2.15597140472413	2.07314520833965	1.5890604132681	1.69129442526565	1.76962871257752
TIMP2	0.96007592176628	1.05209537505683	1.13447834682559	1.10201637913336	1.06904440442467	1.15592067880778	1.0337643337382	1.15412966212197	1.01263366009377
TIMP3	1.67794006492673	1.49925574387843	1.7035492053734	1.42265403795881	1.30414507661036	1.5083507940158	1.75951349595516	1.33124824594704	1.5539678744662
TIMP4	0.961056980748029	0.961904524413587	1.05131114016102	0.981273437815695	0.938919937814441	0.960255581779579	0.997854173926504	1.0186421278188	0.987875839683933
TINAGL1	0.966331226846054	1.03592841446047	1.00487303695394	1.05436081157483	0.973564113103637	0.995964361456609	1.00793952071062	0.946383332120275	0.985137307771825
TINF2	1.21138520415958	1.1525676935313	1.26082719773503	1.18773388468421	1.20239112118145	1.24370626817318	1.16892842406294	1.15104903182621	1.23708245228001
TIPARP	2.39570622533588	2.18632990184997	3.03108261687146	2.71833933224195	2.37918960450724	4.35587712211011	2.70635163465517	3.25813762340669	3.58240963739313
TIPIN	2.05834837050073	1.90473672879912	2.12441728078682	2.43589459272047	2.32608209572104	2.28076918796912	2.30727687672076	1.91402920960933	2.67221528517601
TIPRL	2.36212931565467	1.90879436908378	2.40298958866905	1.91550513064646	1.94172475467549	2.14677763160607	2.63537671112057	2.63996139200673	2.3573781799329
TJAP1	2.26000063925289	1.68359730618268	1.88720844369677	2.02359181457566	1.80921258478869	1.83474867637179	2.28547205450965	1.85920461410396	2.13538404391755
TJP1	1.01581204473104	0.992794420960391	0.978797253871822	1.00248434446535	0.961186401706412	0.992029845315534	0.969498026468983	0.98519393547122	0.986169311335752
TJP2	2.86428866243395	2.15898519126424	2.07685006482281	2.9501321118588	1.9753577644873	2.08988767887359	2.7007637776153	1.80519197618853	2.36870056139337
TJP3	0.999073209722842	0.909827781883654	0.928823206232637	0.905674846073103	0.94719637280285	0.930062913628593	1.03533001702625	0.991296559104018	0.93359356040694
TK1	1.86829886703464	1.70973991682795	1.79547647173675	2.07089327401622	1.61458020334239	1.65215820397132	2.1766998243144	1.74500702235672	1.58198548914548
TK2	1.19914902725761	1.1097769796141	1.16649277100013	1.13524373188357	1.26604359685202	1.25428582544129	1.17627003094227	1.12952486665457	1.08066288464666
TKFC	1.0296783277956	0.9691391848251	1.00677208173761	0.941123936481797	1.02314012760511	0.964849498968189	1.01494274274085	0.974892325097946	0.945276550140552
TKT	2.5833570519328	2.47790563824705	2.61191262832787	2.2947389685464	3.21344826681361	2.47384113169023	2.2404661883492	2.40085177900486	2.24904429190147
TKTL1	0.982491379696446	0.961774947504145	1.1495447649328	0.930234576208942	1.04918186864681	0.956288889275233	0.98557393754353	1.03298664248902	1.0437223944054
TLDC1	1.0234322139465	1.03829032103946	1.10958570521736	0.99757975874918	0.978420912825736	1.03898752670435	1.03708105854128	0.97475046750006	1.04563615491513
TLE1	2.58795056634426	1.6602736161892	1.6773334930716	2.40110107326811	2.21055066562183	2.12295667613738	2.71607537018585	1.84127431323683	1.83969753241192
TLE2	1.10060353850975	1.05623239855896	1.12548230690213	1.12200571989923	1.10074783859212	1.05734804225509	1.0751508698632	1.06462156241068	1.10468964350571
TLE3	1.56776814330909	1.30625127918882	1.41726247798233	1.34604469656567	1.49566213395756	1.3546342322215	1.34665472490209	1.29678127923047	1.42879265366795
TLE4	1.92050437594608	1.69267641023779	1.81736234779063	1.54020705133107	1.88973668119255	1.70127662750143	1.72171706264584	1.67052405185657	1.83677577817051
TLE6	0.888179382162725	0.896311402694301	0.88782055626143	0.951704755789265	0.894503167860221	0.903782058938893	0.866608154254155	0.882778265717658	0.894676332749403
TLK1	3.37916246427026	2.70085268787147	3.27316134391212	3.37942752966548	3.32486877329917	2.93279455669754	3.0550838072061	2.82134666390763	3.24848040870213
TLK2	2.2277538463872	1.89290898581838	2.09074332778997	1.81406306893671	1.76509754999605	1.79378575914595	1.84624638707389	1.58487924310049	2.17805496182271
TLL1	0.901503697103269	0.973116214526158	0.922798325419558	0.904179139082404	0.906849401857344	0.890044535147041	0.851892413719746	0.909431614412163	0.876470899495084
TLL2	0.935340654079354	1.01125813692283	0.994163788912467	0.999373838292384	0.989247882131935	0.953759567216788	1.03852300647708	0.965504211080052	1.00920301628716
TLN1	1.02394103468176	1.0136954299387	1.02105822708655	1.0625643798658	1.07646100276146	1.0297978302608	1.02113683841129	1.02715730076417	1.1363917126513
TLN2	1.26652025718394	1.13746619875639	1.14162004905815	1.28548756196916	1.19120774750827	1.19664234420726	1.32816847741142	1.1489751383363	1.29182539519596
TLR1	1.13057140077118	0.962725696373527	1.0407070350204	0.946801477293182	1.14216620251652	0.982623524415185	0.969191304796261	0.919957049627917	0.955670510557786
TLR2	1.04162793044902	1.005390536484	1.01640690626182	0.960677523355674	0.992521638793529	1.10182680125859	1.05422212593017	1.05589755430481	0.967258882040734
TLR3	1.0615411182996	1.09250026524977	1.00621589081196	0.984384577385792	1.14307178677324	1.09262954534673	0.986495089296516	1.00426544623418	1.10422988004499
TLR4	0.919882349423218	0.915866180679939	0.906662061735321	0.980877136988936	0.896841736900199	0.966605192565004	0.93014395617906	0.885236122086253	0.928709560788158
TLR5	0.932429896710261	0.917519983742257	0.91165766813491	0.974904064341239	0.90392991069167	0.938239269939561	0.938343417941198	0.97333734942778	0.913672167505417
TLR6	0.922432202734201	0.865231439170341	0.884092656734281	0.869470552738757	0.936991850015166	0.829295134613612	0.88717153835638	0.905155935664256	0.886802168613505
TLR7	0.834094355252667	0.758864019945869	0.839822851840748	0.84640919963986	0.7739899703727	0.836561974594968	0.806292274700085	0.755812638237441	0.846468988981445
TLR8	0.902128829456727	0.928149681704428	0.937422707854932	0.900459829343723	0.881745114500375	0.96133202102467	0.945300310019211	0.928837328287277	0.911264699492782
TLX1	0.944076124855402	0.864393110674558	0.885534104502327	1.02793801978752	0.896320792290556	0.907392327173471	0.905601685097111	0.907720205478599	0.910668233780509
TLX2	0.923026475908331	0.859232576261382	0.912699133409777	0.863148009185187	0.8303800369266	0.846660086864881	0.875092502207067	0.864208378678035	0.866946047812948
TLX3	0.843847182482655	0.840456331391786	0.901346293788866	0.871478290039465	0.839432473402375	0.851662764331229	0.842172765978235	0.906624426027451	0.884255275082327
TM2D1	3.22695867181091	2.97526215288481	3.51240689692621	3.49735707356547	3.01343261304918	3.34308835190283	3.42131650441423	3.41187806186635	3.55678632499702
TM2D3	3.53502438159945	3.83482639574982	3.86270895638066	4.15711427467027	3.56552746961936	3.49876777202421	4.10738985450813	3.23606789707931	3.2030519487309
TM4SF1	1.31474248355731	1.21344134106173	1.34112839164855	1.14983875403303	1.19184515113421	1.34801823797648	1.21614674271857	1.24499137124497	1.2547002386349
TM4SF20	0.922439589038412	0.91308288178114	0.934796381320764	0.906604528242001	0.898411513838296	0.919265418441504	0.924192726897483	0.892641653766009	0.890115531755042
TM4SF4	0.92780480886424	0.874312886942376	0.94042914714099	0.927098854363228	0.965286515882714	0.92969047648056	0.943658216700358	0.936788236295947	0.956921750351863
TM4SF5	0.882385400821448	0.879140554754696	1.00954419790965	0.994594647458871	0.927622452131733	0.91088305097295	0.893946576873014	0.851481381867204	0.952617112403718
TM6SF1	0.983094419198483	1.00312268923607	1.05287956165479	0.98901466535021	0.976163503549788	1.02173958758132	0.977623637018553	0.978551749640249	1.0174931564495
TM6SF2	1.13538405371085	1.03064347842549	1.09800966155161	1.10126987196419	1.09234930342658	1.05598926765978	1.09326790186662	1.13737584196456	1.12439543984654
TM7SF2	1.24459811147106	1.15146488241162	1.23856371510043	1.18759113748308	1.18504671896369	1.20031048483949	1.18958018281871	1.13795843453143	1.14158435358972
TM7SF3	2.02458253661502	1.5492087089356	2.24141187914539	1.84256234542474	2.25259025194329	2.18587719167645	1.69181184743187	2.25046079198943	2.04926465558372
TM9SF1	1.22168016570975	1.18368024739881	1.31457347880934	1.3382308890288	1.19081118053138	1.21853496134635	1.26969235461957	1.07786389361042	1.1598936478883
TM9SF2	3.49873648758697	3.30827014106739	3.52159471307569	3.21614192178321	3.78422167152957	3.56459175048991	3.4534560230551	3.26040005460432	3.20814249838417
TM9SF3	4.27676329884596	4.53734697400795	4.16394736841549	4.56110056252018	4.55497260317821	3.6807968153714	4.20053520947085	3.48560604940722	4.33756234269396
TM9SF4	1.65628095983659	1.27986850156309	1.39058899436533	1.26284386023117	1.31879023425335	1.37506324684986	1.43850751480513	1.27638002646508	1.38687715848099
TMA16	1.94808413642127	1.50780646430385	1.84409229963869	1.57694281633797	1.40356141681007	1.88289524503372	1.7805409191717	1.52461949745118	1.84127644319773
TMA7	3.31861165706669	3.79047873729248	3.5677421760093	5.17515186001988	4.02864473604213	4.00757172205549	4.19984826648503	4.19190649910836	3.42338360108362
TMBIM4	2.99110567899755	2.37981847650654	2.73073195240911	2.52296276094664	2.56540551444634	2.82686321122315	2.92390364218618	2.7555190987746	2.60616953565573
TMBIM6	4.21908984529811	4.29302844923263	4.03619227653511	4.26614806077257	4.62944886847217	4.6439156851273	4.22567037068623	3.87791803074503	3.95359451853716
TMC5	0.968593080872287	1.05312554693871	1.02856158747516	1.06612183325292	0.955282628849821	0.946836573224039	1.04341178257999	0.935893945086706	1.00234777413985
TMC6	1.87223575269376	1.59488400956988	1.47284409801519	1.81763762699357	1.74546209030401	1.65932878043774	1.88045553397629	1.38430596206664	1.47532176708373
TMC7	0.958587615038419	1.02714679924285	0.96655274120335	0.983679885051287	0.989598281432834	1.02210281816938	0.991458630522093	0.980149052404148	0.997332093563501
TMCC1	1.50436651777069	1.39762873531778	1.63669947854593	1.26953834149496	1.32809535180825	1.38390486721018	1.58099031631913	1.57695880657676	1.44921776226655
TMCC2	1.15441175592424	1.76930753944311	1.17534940837831	2.29136037420595	1.0883499683171	1.24273627979554	1.19981810308574	1.10682703716096	1.39778225061166
TMCO1	3.10572359054775	3.05426857477565	2.95995130117692	3.40082898471865	2.9373743390047	3.23039610338704	3.30937198177393	3.00147984906168	2.95200947774391
TMCO3	1.1528913259173	1.00254808684321	1.09873094772764	1.07260145585772	1.07655917765529	1.01403308210201	1.08204683988572	0.979277664971632	1.07679904085556
TMCO6	1.90553127024809	1.53468047009592	1.59415694022999	1.52713180572782	1.63159377354114	1.60535938107555	1.79018588015105	1.60789936039758	1.64782868161931
TMED1	1.67910123600968	1.66129702940157	1.74630609515877	1.66493401227599	1.89866656719505	1.91059637318588	1.66050797809341	1.59829587502406	1.46335901787208
TMED2	4.10830241811384	4.00464566660322	3.58094386282549	2.38400688670395	2.87592001736974	3.098193272392	4.03056912409311	4.47997925645988	4.13208632508961
TMED3	2.31534332811037	2.39111542732152	2.53735054212631	2.04540239321649	2.86471781323236	2.91247038271167	2.13546786281261	2.70632693958644	2.07017638616901
TMED5	3.29443211237774	3.08573964859672	3.24662309029848	3.03442745952461	2.86148537282767	2.52409385038268	2.77549257233842	2.52015753219457	3.17138813709797
TMED9	2.08821625948915	2.49406661832475	2.20400405091447	2.17459730859949	2.2825476989785	2.39064669385092	2.17374396174518	2.36091541266236	1.92126764089828
